company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Pålplintar i Sverige AB,5562443373,3,49,Wallmark; Lars Johan Mattias,2,11,Pålplintar i Sverige AB|AF Härnösand Byggreturer AB
T.M.E. Total Markentreprenad AB,5566320759,2,57,Thunman; Leif Åke Waldemar,4,3,T.M.E. Total Markentreprenad AB|Aktiebolaget C.R. Malms Trädgårdsanläggningar|TMET Construction AB|Odensala Anläggningsservice AB
Olle Timblads Målerifirma AB,5566885488,5,59,Svensson; Arne Erik,5,13,Olle Timblads Målerifirma AB|Tyresö Målericentral AB|Artontioholding AB|Olle Timblad Intressenter AB|MAL Holding AB
Ingenjörsfirman Gösta Schelin Aktiebolag,5560584939,4,52,Dahl; Johan Olof Berne,5,3,Klimat-innovatören Stockholm AB|Ingenjörsfirman Gösta Schelin Aktiebolag|Pactor Luftbehandling Aktiebolag|Ventilationshygien Stockholm AB|Fastighets AB Klimatinnovatören
Rörgruppen AB,5561725796,5,50,Johnsson; Göran Herbert,4,5,LG Contracting AB|Rörgruppen AB|VVS-METODER Stockholm AB|Grönåsgården Handelsbolag
Interoc Fasad AB,5568712243,3,57,Ahnve; Åke Jonas,5,4,Interoc AB|Interoc Fasad AB|Interoc Plattsättning AB|JAUI AB|MANDA Handelsbolag
Ovidius Bygg Aktiebolag,5564837176,4,60,Gelinder; Sven Magnus,5,7,Ovidius Bygg Aktiebolag|Ovidius Projekt AB|Ovidius Entreprenad AB|Kanonvägen 12 Fastigheter AB|Åkersberga 9:37 Holding AB
Ovidius Bygg Aktiebolag,5564837176,4,60,Sandström; Johan Henrik,3,2,Ovidius Bygg Aktiebolag|Ovidius Projekt AB|Ovidius Entreprenad AB
Veitech AB,5590653274,5,53,Stenqvist; Karl Johan Lars,5,0,Veitech AB|Djursholms Aktiebolag|Studievägen Fastighets AB|Åkervall & Stenqvist AB|Installationsvänner AB
SGV Bygg AB,5562629203,2,62,Paulsen; Bengt Christian,5,4,SGV Bygg AB|Rivpartner i Stockholm Aktiebolag|Bygg- & Markplanering i Mariefred AB|TÄLJE VVS Aktiebolag|Atlas-Bo AB
S:t Eriks Hiss Aktiebolag,5561674481,4,50,Esmond; Ulf Mikael,6,14,S:t Eriks Hiss Aktiebolag|HissPartner i Stockholm AB|Hisstransporter ST AB|Sdip Telfero AB|KM Hiss & Portservice AB|MK Investment AB
E3K Installation Aktiebolag,5566854955,2,40,Blomkvist; Bernt Ove Roger,4,4,e3k Gruppen AB|E3K Installation Aktiebolag|Gullbrand Education AB|JBlomkvist konsult AB
E3K Installation Aktiebolag,5566854955,2,40,Juhlin; John Olof Mikael,1,0,E3K Installation Aktiebolag
Carl Hanssons Rör & Värme Aktiebolag,5560110743,7,57,Koski; Mats Seve Christian,2,1,Carl Hanssons Rör & Värme Aktiebolag|Carls Elektriska AB
Edsvikens El Aktiebolag,5564953007,4,60,Gerdes; Lars Peter Mikael,5,2,Edsvikens El Aktiebolag|Combiel; El och Teleservice Aktiebolag|M. Sjöbergs El AB|Puls Nätservice El AB|Energy Holding i Stockholm AB
Stockholm Byggkoncept AB,5567159180,4,43,Kveldstad; Erika Lilian,10,128,Stockholm Byggkoncept AB|Nordic Building Invest AB|Din Bilvärd AB|Bostadsrättsföreningen Snickaren 12|Rösten AB|SBK Bygg AB|Irsa AB|Battle of Red Roses AB|Kveldhus AB|Battle of Roses Aktiebolag
LA-gruppen AB,5568496383,3,43,Andersson; Björn Mikael,17,2,Löfqvist & Andersson Holding AB|LA-gruppen AB|Feat Invest AB|EMAB Anläggning Syd AB|Aktiebolag Kartverkstan|Biobaren Karlskrona AB|Sjörök AB|Landbron AB|Construction Economy i Sverige AB|Rost & Vin AB|EMAB-gruppen Fastighet 1 AB|Magly AB|Silot AB|Projektboxen AB|Homevalley AB|TENET Holding AB|iKupan AB
Målerimetoder i Stockholm Aktiebolag,5564838380,3,46,Johansson; Gerhard Mattias,6,2,KUMM Holding AB|Målerimetoder i Stockholm Aktiebolag|Pintor Casa AB|Måleriföretagen i Stockholm Serviceaktiebolag|MATTIAS & MAGNUS BYGG OCH KONSULT Aktiebolag|KUMM Fastighets AB
Byggnadstekniska Byrån Sverige AB,5566249388,4,50,Löb; Erik Johan,6,9,Byggnadstekniska Byrån Sverige AB|Technology for Infrastructure projects Sweden AB|Technology for Infrastructure projects Gothenburg AB|Technology for Infrastructure projects Stockholm  AB|Skedevi Jordbruksförvaltning AB|Skedevi Holding AB
Iterio AB,5568329451,3,49,Jonsson-Holmqvist; Ulf-Jonas,3,1,Iterio AB|Jonas Jonsson Holding AB|Bostadsrättsföreningen Sonfjället
Ramirent Safe Access AB,5566736160,3,51,Wallin; Lars Johan,3,11,RentSafe Sverige AB|Ramirent Safe Access AB|Wallin & Taube AB
Protan Entreprenad AB,5562422997,3,54,Bäckström; Lars Henry,2,4,PLB Consulting AB|Protan Entreprenad AB
Hallstaviks Schakt AB,5565548749,3,46,Mattsson; Anna-Karin,14,13,Boträsk Holding AB|Hallstaviks Schakt AB|Hallstaviks Entreprenad AB|Svensk Markentreprenad AB|AU Kross AB|Hallstaviks Mekaniska Maskinmontage AB|Boträsk Fastigheter AB|Lindblad & Mattsson fastighetsbolag AB|Solbacka Mitt AB|Lindblad & Mattsson bostad AB|Solsidan Holding AB|Lindblad & Mattsson AB|Backtorpshöjden 18 AB|Backtorpshöjden 20 AB
Bygging-Uddemann Aktiebolag,5563000040,8,67,Magnusson; Per Henrik,4,7,Bygging-Uddemann Aktiebolag|Liljangården AB|BYGGING-STOREY LIFT Aktiebolag|NEOMAG Holding AB
Husab Byggnads AB,5565491148,3,57,Sjölander; Johan Georg,7,29,HusabGruppen AB|Husab Byggnads AB|Husab Fastigheter AB|Fastighetsbolaget Finsmidet AB|Husab Bostad AB|Fastighets AB Malmköpingsvägen 44|Husab Invest AB
E.Novogruppen i Stockholm AB,5567369037,3,50,Edler; Viktor Per,4,2,E.Novogruppen i Stockholm AB|P.NOVO Gruppen i Stockholm AB|S.Novogruppen i Stockholm AB|H47 Holding AB
Creovent AB,5566140637,3,49,Hellekant; Tomas Emanuel,1,0,Creovent AB
Dammarsberg Entreprenad Aktiebolag,5564249224,4,49,Jargéus; Hans Stefan,5,11,Dammarsberg Entreprenad Aktiebolag|Dammarsberg Intressenter AB|WEJA AB|Dammarsberg Fastighets Aktiebolag|Två Berg Intressenter AB
axela AB,5565724886,4,54,Bergander; Ralph Patric Mikael,4,4,axela AB|Cloudmore AB|Pikebuster AB|T.Fischer Holding AB
Ebab i Stockholm AB,5560920075,5,57,Aspe; Fredrik Gustav,4,2,ebab AB|Ebab i Stockholm AB|ebab installationsteknik AB|Pernilla Aspe AB
Ebab i Stockholm AB,5560920075,5,57,Dahlström; Eva Katrin,7,24,ebab AB|Ebab i Stockholm AB|Kungl. Tennishallen AB|ebab installationsteknik AB|Erbito Aktiebolag|Herbito AB|KERBITO AB
Stockholms Rörexpress AB,5566762711,4,42,Lundgren; Erik Martin,1,0,Stockholms Rörexpress AB
Båge Bygg AB,5565402921,3,49,Båge; Michael,9,9,Båge Invest Aktiebolag|Båge Bygg AB|Allt i Fönsterrenovering Sverige AB|Sara Bygger Stockholm AB|Proffs Rör i Stockholm AB|Båge Fastigheter AB|Bostadsrättsföreningen Timmerköraren|Båge Holding AB|Lyftsaxen Gösta Hultman AB
W - Tech Entreprenad AB,5567946982,3,45,Revay; Peter Carl Mikael,5,14,Delete Service AB|W - Tech Entreprenad AB|Waterjet Entreprenad i Stockholm AB|Delete Sweden AB|Waterjet Entreprenad Karlstad AB
Jiben AB,5590098744,2,39,Fridlund; Leif Fredrik,4,7,Jiben AB|M27El AB|Norrkraft AB|Jiben Group AB
Nynäs Tak Entreprenad Stockholm Aktiebolag,5565477188,3,65,Hansson; Margareta Elisabeth,3,4,Nynäs Tak Entreprenad Stockholm Aktiebolag|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|CFT Systems AB
Arkitema AB,5561626150,3,58,Schack Jørgensen; Susan,3,1,Arkitema AB|SCHA arkitekter AB|Bostadsrättsföreningen Kullen
Eltel Networks TE AB,5560620006,3,54,Samuelsson; Bo Lennart Ragnar,2,8,Eltel Networks TE AB|S+B Management AB
ApQ EL Stockholm AB,5567124697,3,60,Fontér; Ulf Thomas,2,3,ApQ EL Stockholm AB|EvaFon Konsult AB
ApQ EL Stockholm AB,5567124697,3,60,Qvarfort; Peter Andreas,9,13,ApQ El AB|ApQ Holding AB|ApQ EL Stockholm AB|ApQ Power AB|Nya Sjukhusområdet Malmö El Handelsbolag|Vattle AB|GAQ Contracting AB|VII Maskin och Verktyg AB|AB CAQ
Active Bygg i Stockholm AB,5562769736,3,53,Söderlund; Bror Peter Johan,14,8,Pasa Invest AB|Active Bygg i Stockholm AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|Ekobacken 6 Exploatering AB|Active Fastighet i Norden 2 AB|Active Fastighet Norden AB|Pasa Förvaltning AB|Söderby 1:49 AB|Actrent Fastigheter AB|Ekostore Värmdö AB|Gusexpo Holding AB|Norrby Exploatering AB|PESÖ Invest AB|Active Förvaltning Stockholm AB
COWI Projektbyrån AB,5565012720,3,45,Lögdström; Karl Niklas,3,1,AEC Advanced Engineering Computation Aktiebolag|COWI Projektbyrån AB|K.N.L Förvaltning AB
Nils Bengtsson Byggnads Aktiebolag,5561550178,4,47,Sandberg; Mia Johanna Alexandra,2,4,Mia Sandberg Holding AB|Nils Bengtsson Byggnads Aktiebolag
Titania AB,5566875083,3,42,Janson; Mats Einar,23,61,Einar Janson Invest AB|Titania Holding AB|Titania AB|Etableringsexperten Sverige AB|Wasa Ventilation AB|Titania El-Service AB|Titania Tingstorget AB|Bjurviken Fastigheter AB|Titania Golv AB|Bostadsrättsföreningen Nybrogatan 63|Täby Fält AB|Einar Jansons Förlag AB|Titania Hackstaberg Fastighets AB|Tingseken Ekonomisk förening|Lärpojken 3 AB|Titania Fastighetsholding AB|Titania Fält AB|Halunde Gård AB|Titania Edsbergsterrassen AB|Edsbergsterrassen AB|Titania Hallunda Gård AB|Titania Entreprenad Holding AB|Titania Projektutveckling AB
Stockholms Vattenentreprenader AB,5562535467,3,58,Wretling; Nils Royne,1,1,Stockholms Vattenentreprenader AB
Gnesta Bergbyggare AB,5565999355,2,42,Hedström; Ove Dennis,10,7,GBB Holding AB|Gnesta Bergbyggare AB|AO Entreprenadtjänst i Stockholm AB|IMPAB AB|Borrspecialisten i Stockholm AB|Impab International AB|ND Gnesta Fastigheter AB|GBB Fastigheter AB|KD Invest AB|GBB Syd AB
Gärdets Bygg AB,5563519080,4,38,Temrell Mellåker; David Gunnar S,4,1,Gärdets Bygg AB|DDSM Holding AB|Gärdets Kommersiella Fastigheter AB|DDS Holding Stockholm AB
Axolot Games AB,5569041501,5,53,Antoniszczak; Kacper Michal,4,2,Axolot Games AB|Redbeet Interactive AB|Above Entertainment AB|Codebeat AB
Finlarm Aktiebolag,5563767382,3,52,Alm; Lars Bo Lennart,4,1,Finlarm Aktiebolag|Dalarnas Säkerhets System Aktiebolag|Nybergs Lås AB|Dalarnas Säkerhets System Holding AB
Broby Spår AB,5566013479,3,69,Ragnarsson; Ulf Erik,1,0,Broby Spår AB
Safecon Byggnadsställningar AB,5566151899,5,47,Eklund; Thomas Kristofer,4,3,Safecon Byggnadsställningar AB|Safecon Holding AB|Safecon Fastigheter AB|Safecon fastigheter Öst AB
Täby Brandskyddsteknik AB,5565695318,2,51,Ljungmark; Patrik Leif,23,38,Brandslangen AB|Täby Brandskyddsteknik AB|Bromma & Botkyrka Bilskrot Aktiebolag|Eldbekämparna Holding AB|Fridhem Fastighetsutveckling Stockholm AB|Bromma Botkyrka Fastigheter 1 AB|Infra Machine Sweden AB|BG Gastronomisk Catering AB|PK Europeiska bygg & brandprodukter AB|Kustvaktens Fastighets AB|BG Gastronomi AB|Orifice Medical Aktiebolag|Eldbekämparna Fastighets AB|Italo Preferred AB|Hundra knop AB|KPVS Invest AB|SERMR Komplementär AB|Eldbekämparna Invest AB|KPVS Holding AB|Stadsormen Fastigheter i Vallentuna AB|Brandskåpet Fastighet AB|Ormstad Vallentuna Hus AB|Fridhem Grönskogen AB
Tepac Entreprenad AB,5566467980,3,46,Englund; Richard Carl,1,1,Tepac Entreprenad AB
Tälje Mark Aktiebolag,5564612686,2,50,Thompson; Philip David Andrew,1,0,Tälje Mark Aktiebolag
SEHED BYGG AB,5567005789,4,62,Isaksson; Kent Erik,31,29,SEHED Byggmästargruppen AB|Byggmästargruppen Stockholm BMG AB|SEHED Tresson AB|SEHED Bygg Hälsingland AB|AB Tresson fasad|SEHED BYGG AB|Erikssons Plåt & Kopparslageri AB|AB Tresson Balkong|Aktiebolaget Bång & Lewerth|Erikssons Plåt i Nyköping AB|Essinge Stuckatur & Fasad AB|SEPU AB|Ester Solar Systems AB|MEJ Bygg i Gävle AB|SEHED Fönster & Balkonger AB|Borätt i Stockholm BORIS Aktiebolag|Kopparkitteln AB|Kent Isaksson Event & Uthyrning AB|Gavle View AB|KENCAM AB|Byggmästargruppen Entreprenad GL Finans AB|Curbs Event & Utbildning AB|AB Tresson Stockholm|SEHED Byggnadsställningar AB|SEHED Holding AB|SEHED Tresson Förvaltning AB|I Grevens tid AB|IGIP Consulting AB|SEHED Invest AB|Wingren & Co AB|MADMILL Holding AB
VVS-Kraft Teknikservice i Stockholm AB,5567060453,8,51,Klockarås; Ola Anders,5,7,VVS-Kraft Teknikservice i Stockholm AB|Klimatrör i Stockholm Aktiebolag|MR Rör i Storstockholm Aktiebolag|Energimontage i Stockholm AB|happy byggadministration AB
TryggHem Projekt 1 AB (publ),5590467345,3,55,Rosenberg; Mikael Jan Eric,35,97,TryggHem Projekt Holding AB|TryggHem Projekt 1 AB (publ)|ApartHotel Telefonplan AB|TryggHem Fastighetsutveckling AB|Enträda AB|TryggHem Ekerö 1 AB|Svenska Industrihus AB|Trångsund Projekt 1 AB|TryggHem Ekerö 3 AB|TryggHem Härnevi AB|ApartHotel Holding 1 AB|Cordoba Collection AB|Smallville AB (publ)|Lilleby Mobilitet AB|Reservplan C AB|TryggHem Bostads AB|Holmen Exploatering AB|Lilleby Bostad AB|MR Fastighetsutveckling AB|Lilleby Bro Park Holding AB|TryggHem Träkvista Holding AB|Smallville Skokloster Slottsby AB|TryggHem Projekt X AB|TryggHem Träkvista Fastighets AB|KriRos Holding AB|NSF IV CareReal Stockholm 1 AB|Thestate 1 AB|Täby Torn Kommersiellt AB|Täby Torn Development AB|TryggHem Projekt 2 AB|Lyftsaxen Projektutveckling AB|Söderby developers Holding AB|Mariefreds Strand Holding AB|Södra Skogen Förvaltnings AB|Lyftsaxen Gösta Hultman AB
Ortalis Byggnation AB,5590253067,2,37,Panes; Karl Johan Louie,3,3,Bostadsrättsföreningen Lärkvidden 1|Bostadsrättsföreningen Fjällöga 2|Ortalis Byggnation AB
I.T.K. Intern Transport Kommunikation Aktiebolag,5562064898,3,45,Walldén; Sara Helena,1,3,I.T.K. Intern Transport Kommunikation Aktiebolag
Nitro Consult Aktiebolag,5561315770,6,50,Guné; Patrick Hans Bertil,1,4,Nitro Consult Aktiebolag
VRA VVS Installationer AB,5590631288,3,54,Lundkvist; Jan Roland,3,12,VRA Rörinstallationer i Stockholm AB|VRA VVS Installationer AB|LUGAR AB
Briab - Brand & Riskingenjörerna AB,5566307657,6,45,Wulff; Björn Åke,6,8,Briab - Brand & Riskingenjörerna AB|Briab Products & Solutions AB|Briab Group AB|Briab Projekt AB|Briab Projektpartner Sverige AB|K19 Holding AB
Mälardrottningens Bygg & Fastighet AB,5564687258,3,43,Karlsson Frigren; Mats Olof,3,3,Mälardrottningens Bygg & Fastighet AB|HK Ladan AB|MOK Byggkonsult
Birka Markbyggnad Aktiebolag,5566845698,5,48,Bylund; Mats Ruben,4,15,Birka Markbyggnad Aktiebolag|JR Projekt AB|Bostadsrättsföreningen Björnängeberget 1|Karomma Fastigheter Handelsbolag
Från Stan Byggnads AB,5566376041,4,46,Lagerberg; Nichlas Eric,5,5,Från Stan Byggnads AB|Set Up AB|elvatolv AB|Whispering Pine Holding AB|Från Stan Sverige AB
Raksystems Dry-IT AB,5565756722,2,50,Havik; Jan Folke,3,7,Raksystems AB|Raksystems Dry-IT AB|Seltvik AB
Creator Bygg & Projektledning AB,5568639313,4,39,Lindblom; Lars Benny,3,15,Creator Holding AB|Creator Bygg & Projektledning AB|Creator Projekt Väst AB
Friendly Building AB,5569076267,2,52,Westman; Ingrid Theresia,8,10,Friendly Building AB|Friendly Power AB|Friendly Building Ingrid AB|Meaningful Business Invest Sweden AB|Hemistan AB|Westman Holding AB|Tegelvikens Fastigheter AB|Bostadsrättsföreningen Tottkällan
Fog & Fönsterservice i Stockholm AB,5565636304,2,58,Hallgren; Esbjörn Conrad Wilhelm,5,7,Fog & Fönsterservice i Stockholm AB|Wimmerby Fönstersnickerier Produktion AB|Träfönsterspecialisten i Hägersten AB|Wimmerby Fönstersnickerier AB|Fabrikör Svan Holding AB
Sandqvist Bags and Items AB,5567830806,3,44,Lind; Caroline Margareta,2,4,Sandqvist Bags and Items AB|Ursustilia AB
Stockholms Stadsbyggare entreprenad AB,5565865606,2,59,Dessewffy; Stefan Istvan Gyula,5,20,Stockholms Stadsbyggare entreprenad AB|DE Förvaltning AB|DE Kontorsfastigheter AB|Crede Förvaltning AB
Brandskyddslaget AB,5566340278,7,50,Olander; Erik Martin,8,3,Brand Invest 2005 AB|Brandskyddslaget AB|Risktec Projektledning 2015 AB|BRANDTEC AB|Process Safety Group Sweden AB|KO Fotvård AB|Urban Söderberg Förvaltning AB|Martin Olander Förvaltning AB
Veryday AB,5565161675,7,47,Nilsson; Lars Tomas,3,3,Veryday AB|Ergonomidesign Fastighets AB|Tomas Nilsson Förvaltnings AB
DevCode Payment AB,5569571168,3,48,Wikman; Karl Johan Christer,9,8,DevCode Payment AB|DevCode Consulting AB|DevCode BPM AB|Chambersign Sverige AB|DevCode Identity AB|Wikman Investment AB|Wikman Residence AB|CW-Datakonsult|DevCode Rocket ONE AB
Betege byggen AB,5565673588,3,46,Eriksson; Nils Mikael,9,9,Betege Byggen Holding AB|Betege byggen AB|Betege Lertaget Fastighets AB|Prowor Fastighetsutveckling Stockholm AB|Trix & Form i Stockholm AB|PROFAB Fastighets AB|Fabeco AB|OPB i Stockholm AB|J. Söderlind Holding AB
Sportbyggarna Entreprenad Aktiebolag Spentab,5562667492,3,59,Otterström; Stefan Ingemar,2,1,Sportbyggarna Entreprenad Aktiebolag Spentab|Spinvest Holding AB
Karlaplans Plåtslageri Aktiebolag,5561150326,3,42,Illerfelt; Karl Andreas,2,3,Karlaplans Plåtslageri Aktiebolag|Västberga Tak AB
Klimatrör i Stockholm Aktiebolag,5562959089,6,52,Jansson; Per Daniel,3,6,Rörgruppen AB|Klimatrör i Stockholm Aktiebolag|Essinge VVS-Support Kommanditbolag
Labkyl AB,5562256643,4,44,Larsson; Patrik Jörgen,12,6,Labkyl AB|Saltsjö Ventilation AB|TESAB AB|Entreprenadteknik Stockholm AB|PL KYL AB|Kanin Kyl AB|Tessla Kyl AB|Ior Kyl AB|Labkyl Göteborg AB|Industri & Laboratoriekyl i Stockholm AB|TGG förvaltning AB|Dlta Styr & Regler AB
Anders Byggare Aktiebolag,5563753176,5,56,Hörner; Lars Erik Patric,5,2,Byggnadsförvaltning i Stockholm AB|Anders Byggare Aktiebolag|Skogsborgen AB|Fastighets AB Anders Byggare|Fader Hjalmar AB
LIHAB; Lindbergh & Hagelin Byggnads Aktiebolag,5565716767,8,49,Wallgren; Rolf Stefan,2,3,Södra Installationsgruppen AB|LIHAB; Lindbergh & Hagelin Byggnads Aktiebolag
AIX Arkitekter AB,5563192086,14,51,Göransson; Eva Karin Maria,3,4,AIX Arkitekter AB|AIX Yngre Intressenter AB|ARC Lars Pålsson Arkitektkontor AB
AIX Arkitekter AB,5563192086,14,51,Persson; Ingegerd Gunilla,3,8,AIX+dps AB|AIX Arkitekter AB|AIX Yngre Intressenter AB
Midroc Support AB,5565195293,3,54,Börjesson; Edith Hedvig Pernilla,31,12,Midroc Electro Aktiebolag|Midroc Automation AB|Midroc Mechanical AB|Rodoverken AB|Alucrom Aktiebolag|Prefa Fastighets AB|Midroc Ställningar AB|Midroc Support AB|Hackholmssund Konferens Aktiebolag|Midroc Miljöteknik AB|Midroc Contracting AB|Alucrom Entreprenad AB|Midroc Leasing AB|Loci Fabrica Marieholmsvägen AB|Midroc Rodoverken AB|IC SHIPPING Aktiebolag|Börjesson & Börjesson Consulting i Göteborg AB|Midroc SIM AB|Midroc AB|Fastighetsbolaget Hammarvägen 3 AB|Midroc Contracting Fastigheter AB|Fastighetsbolaget Turbingatan 7 AB|Fastighetsbolaget Vikans Industriväg 22 AB|Tagenevägen 32 B i Hisings Kärra AB|Fastighetsbolaget Månstorpsvägen 93 AB|Alucrom Fastigheter AB|Granitor Organisational Development AB|Fastighetsbolaget Industrivägen 4 i Varberg AB|BAC Corrosion Control Holding AB|Midroc Ställningar Fastighets AB|Fastighetsbolaget Teknikvägen 3 A AB
SUNARU AB,5566290606,4,54,Kärrström; Nils Stefan,3,13,SUNARU AB|PMS Equity AB|Snabel AB
Projektledarhuset i Stockholm AB,5566742325,2,50,Kjellström; Nils Örjan,2,9,Projektledarhuset i Stockholm AB|Swedish Logistic Service AB
Projektledarhuset i Stockholm AB,5566742325,2,50,Öberg; Sven Oskar Fredrik,2,0,Thunder Island Mountain AB|Projektledarhuset i Stockholm AB
Aktiebolaget Styrhytten,5563299642,3,42,Axelsson; Per Gunnar,8,6,Aktiebolaget Styrhytten|AB Industrihytten|Trädgårdsprakt Liselotte Nilsson AB|AB Grundhytten|Magasinsvägen 5 Fastighets AB|AB Energihytten|AB Garden Consulting Liselotte Nilsson|AB Fastighetshytten
Aktiebolaget Styrhytten,5563299642,3,42,Axelsson; Carl Erik Gunnar,6,3,Aktiebolaget Styrhytten|AB Industrihytten|AB Grundhytten|Magasinsvägen 5 Fastighets AB|AB Energihytten|AB Fastighetshytten
SPEDAB AB,5566547898,3,56,Strand; Hans Åke,4,13,SPEDAB AB|Spedab Data AB|IT Installationsteknik Sverige AB|HS Holding i Stockholm AB
Liljestrand Entreprenad LE Aktiebolag,5565018438,2,60,Liljestrand; Stefan,40,104,Liljestrand Group AB|Liljestrand Entreprenad LE Aktiebolag|BERGVIKENS HUSFABRIK AB|Tott Hotell AB|Uttrans Förvaltnings Aktiebolag|L-Restauranger AB|Depalma Workwear AB|Finahem Södertörn 2 AB|Breda Blick och Gute AB|L-Renting AB|Kvarnsjögården AB|AB Vendelsö Klena 2:10|Rätt Från Början AB|AB Lekstugan 1|AB Söderby Huvudgård 7:137|Tott Group AB|Storstugan 4 AB|Box Experience Scandinavia AB|Sportbilsdäck i Stockholm AB|L-Bolaget AB|Breda Blick Visby AB|Kompaniet 4 AB|Gäststugan 1 AB|Bostadsrättsföreningen Ädelman Mindre nr 6|Bostadsrättsföreningen Tott Exclusive; Åre|L-Hus Södertörn AB|L-Event AB|Vindö Glass och Logi AB|Superheden 4 AB|Finahem Södertörn 5 AB|Finahem Södertörn 4 AB|Storstugan 2 AB|Liljestrand Fastigheter AB|Finahem Djurhamn AB|Finahem Södertörn 1 AB|Finahem i Dalarö AB|Kassmyra Fastigheter AB|Bostadsrättsföreningen Tott Park; Åre|Bobra Uttran 1 AB|AB Värmdö Mörtnäs 1:526
Allakustik Underbara Tak AB,5565395786,6,49,Thingvall; Karl Mikael,6,10,Allakustik Underbara Tak AB|We Ar(e) Group AB|Rönnmarks Undertak AB|Allakustik Underbara Tak GBG AB|Allakustik Underbara Tak SYD AB|MITHI FÖRVALTNING I STOCKHOLM AB
Cheil Nordic AB,5569328403,4,49,Kim; Hyitai,1,0,Cheil Nordic AB
Spetskompetens Europa AB,5568196009,2,52,Holstebro; Natalia,3,6,Spets Rörinstallationer AB|Spetskompetens Europa AB|Spets Byggnadsplåt och Vent AB
Tumba Glas- och Fönsterrenovering AB,5566717426,2,69,Andersson; Bengt Kenneth,1,7,Tumba Glas- och Fönsterrenovering AB
Wincrantz Byggnads Aktiebolag,5563113371,2,59,Wincrantz; Carl Staffan,2,2,Bostadsrättsföreningen Blå Tornet|Wincrantz Byggnads Aktiebolag
m3 schakt AB,5567719413,4,47,Lindberg Jättner; Per Gustav Olof,3,5,M3 Maskinuthyrning AB|m3 schakt AB|Järna Mark och Transport AB
BGFIX AB,5567675672,2,42,Gunnarsson; Bruno,4,5,BGFIX AB|OneSchool Global Nyby Campus AB|Kungtech AB|Kungsteknik AB
ÅWL Arkitekter Aktiebolag,5565176012,8,52,Holmström; Karin Cecilia Ellinor,2,0,ÅWL Arkitekter Aktiebolag|Lateral Living Stockholm AB
LIAB Plåtbyggarna Aktiebolag,5565648572,4,52,Eriksson; Per Linus,1,1,LIAB Plåtbyggarna Aktiebolag
Mälar Rör Installation AB,5565197695,6,53,Rustas; Ted Richard,2,1,Mälar Rör Installation AB|IN Stockholm Service AB
J E Eriksson Mark & Anläggningsteknik AB,5565586079,4,51,Uddgård; Per-George Olof,4,3,Tranemo Trädgårdstjänst Aktiebolag|J E Eriksson Mark & Anläggningsteknik AB|Björnentreprenad Aktiebolag|Green Landscaping Väst 1 AB
Malagris AB,5591446306,3,45,Gricius; Laisvidas,1,1,Malagris AB
Frank Projektpartner AB,5566815501,4,53,Engstrand; Karl Magnus,6,7,FRANKGRUPPEN AB|Frank Holding i Stockholm AB|Frank Projektpartner AB|Frank Installationspartner AB|Frank Eskilstuna AB|Frank International Partner AB
Olle Lind Golv Aktiebolag,5562659911,6,63,Luther; Karl Harald,1,3,Olle Lind Golv Aktiebolag
Delér Måleri Aktiebolag,5562826817,4,46,Björklund; Towe Maria,1,2,Delér Måleri Aktiebolag
Delér Måleri Aktiebolag,5562826817,4,46,Feldhof; Carl Alexander,21,6,Feldhof Holding AB|Delér Måleri Aktiebolag|OG Production AB|Stockholms Industrigolv AB|Måleriföretagen i Stockholm Serviceaktiebolag|Solsidan 10 Fastighets AB|Jan-Erik Projekt & Samordning AB|SIVIWI Fastighetsutveckling AB|Skidbacken Fastighet 1 AB|Skidbacken Fastighet 5 AB|Skidbacken Fastighet 4 AB|Skidbacken Fastighet 3 AB|BASHOF Skidbacken Holding 1 AB|Skidbacken Fastighet 6 AB|Skidbacken Fastighet 7 AB|BASHOF Skidbacken Holding 2 AB|Skidbacken Fastighet 8 AB|Skidbacken Fastighet 9 AB|Skidbacken Fastighet 10 AB|Bashof Properties AB|Skidbacken Fastighet 2 AB
Malmqvist & Co. Byggnads Aktiebolag,5569521874,3,40,Gerdtsson; Samir Sam Russel,2,6,ÅSML Fastigheter AB|Malmqvist & Co. Byggnads Aktiebolag
Byrån för Arkitektur och Urbanism; BAU; AB,5564168093,8,51,Walker; Peter Gerald,5,2,BAU Holding AB|Byrån för Arkitektur och Urbanism; BAU; AB|Byrån för Arkitektur och Urbanism; Birkholz;      Sundby och Walker Holding AB|BAU Förvaltning AB|BAU Intressenter AB
Byrån för Arkitektur och Urbanism; BAU; AB,5564168093,8,51,Bäckström; Jan Peter Sture,5,1,Byrån för Arkitektur och Urbanism; BAU; AB|BAU Holding AB|Bostadsrättsföreningen Granen 8|BAU Intressenter AB|BAU Förvaltning AB
Miljögolv i Stockholm Aktiebolag,5566401252,3,59,Nylén; Karl Johan,5,11,Miljögolv i Stockholm Aktiebolag|Golvkedjan Aktiebolag|J. Nylén Fastigheter AB|Golvkedjan Ekonomisk förening|Concept Floor Europe AB
Komponent Byggen i Stockholm AB,5566253174,3,41,Zällh; Roger Jonny,3,1,Komponent Byggen i Stockholm AB|Byggvision Stockholm Aktiebolag|Skiftet AB
