company,id,year,net_sales,other_sales,op_profit_ebit,prof_after_net_fin_items,results,sub_unpaid_cap,fixed_assets,current_assets,assets,equity,untaxed_reserves,provisions,lt_liabilities,curr_liabilities,lia_and_equity,salar_board_ceo,royalties_board_ceo,sal_other_empl,perf_other_empl,social_exp,dividends,revenue,num_employes,net_sales_empl,pers_cost_empl,op_prof_ebitda,net_change,du_pont_model,prof_margin,gross_prof,working_cap,solidity,quick_ratio
OX2 Construction AB,5568075252,2019,4253965,8121,186307,191380,71519,0,0,1251266,1251266,132221,55931,0,0,1063114,1251266,-,-,11481,-,4919,80000,4262086,14,303855,1358,186307,"3,03%","17,65%","5,19%","5,33%","4,42%","14,05%","109,27%"
Ola Serneke Holding AB,5566595764,2015,2611579,511034,127211,110158,134734,0,475600,1254323,1729923,172884,277761,100432,358007,820839,1729923,0,-,278000,-,117000,0,3122613,618,4226,174,145481,"53,59%","7,61%","5,04%","100,00%","16,60%","9,99%","152,34%"
JM AB,5560452103,2012,12480000,-,1374000,1318000,961000,0,254000,11302000,11556000,4667000,0,2134000,396000,4359000,11556000,20000,5000,1178000,94000,596000,0,12480000,2386,5231,752,1382000,"3,99%","12,22%","11,31%","17,68%","55,63%","40,39%","96,95%"
Windfarm Högkölen AB,5569951279,2015,0,-,-35,-35,-35,0,0,4625,4625,4352,0,0,0,273,4625,0,-,0,-,0,0,0,0,-,-,-35,-,-,-,-,-,"94,10%","105,13%"
Veidekke Entreprenad AB,5565086583,2016,5539664,1752,-71266,-47610,-51636,0,721462,1713497,2434959,441331,35228,87451,150493,1720456,2434959,2650,224,599082,-,323421,0,5541416,1181,4691,785,-29976,"20,62%","-1,78%","-0,78%","19,36%","-0,13%","19,25%","99,60%"
NCC Sverige AB,5566134929,2013,2836,-,0,29,28,0,3159,755916,759075,50666,0,0,61716,646693,759075,0,-,0,-,0,0,2836,0,-,-,87,"-13,90%","0,00%","1,02%","0,00%","3851,30%","6,67%","4,51%"
IKEA of Sweden AB,5560747551,2014,3842302,151,360900,335423,304436,0,40072,1920684,1960756,476774,7932,653368,0,822682,1960756,19254,-,1010127,-,604661,300000,3842453,1405,2735,1206,370814,"16,69%","18,74%","9,56%","100,00%","28,58%","24,63%","232,63%"
Vattenfall Services Nordic AB,5564170859,2019,5035287,2324,313,-41709,-12474,0,259093,1995072,2254165,238644,74587,614868,0,1326066,2254165,2406,-,1091482,-,482087,0,5037611,1988,2533,793,61942,"15,87%","-0,64%","-0,29%","4,73%","13,29%","13,17%","132,69%"
Caverion Sverige AB,5560528753,2019,4589867,5256,34980,32023,22750,0,118354,1312670,1431024,46851,0,36720,120,1347333,1431024,4216,21794,1270380,-,564099,0,4595123,2717,1689,682,56755,"1,03%","2,52%","0,79%","75,63%","-0,76%","3,27%","94,45%"
NCC Industry Aktiebolag,5563023307,2017,5363352,15366,573905,563376,-12009,0,906099,1760518,2666617,260162,225275,203707,2114,1975359,2666617,2432,-,851748,-,348023,0,5378718,1914,2802,628,704118,"-17,10%","21,90%","10,89%","13,41%","-4,01%","16,35%","74,10%"
SERNEKE Group AB (publ),5566694153,2018,6516000,510000,595000,558000,604000,0,1094000,4461000,5555000,2271000,1000,223000,1066000,1994000,5555000,-,-,556000,-,229000,0,7026000,1070,6090,734,619000,"16,25%","11,40%","9,71%","3,73%","37,86%","40,88%","223,67%"
Peab Anläggning AB,5565686721,2014,7246991,3680,321366,202756,-18942,0,568575,2467117,3035692,348216,5627,33361,0,2648488,3035692,0,0,936742,-,407021,0,7250671,2338,3100,575,326747,"-9,40%","10,67%","4,47%","9,68%","-2,50%","11,62%","93,15%"
Serneke Sverige AB,5566216908,2018,5443391,11254,79939,76350,57694,0,143662,1793773,1937435,387725,0,24104,28004,1497602,1937435,2039,-,338787,-,155190,0,5454645,705,7721,727,93030,"13,02%","4,03%","1,43%","100,00%","5,44%","20,01%","119,78%"
OX2 Construction AB,5568075252,2018,4128999,3189,269037,291102,24202,0,0,816871,816871,60702,25631,0,0,730538,816871,-,-,9083,-,3896,0,4132188,11,375364,1253,269037,"232,34%","38,23%","7,56%","7,28%","2,09%","9,88%","109,44%"
Ola Serneke Holding AB,5566595764,2014,1700359,168774,110668,110561,91438,0,744683,739263,1483946,157138,209735,0,227111,889962,1483946,-,-,175151,-,75618,0,1869133,449,3787,627,121149,"47,81%","8,56%","7,47%","100,00%","-8,86%","10,59%","79,45%"
JM AB,5560452103,2011,12001000,27000,1513000,1463000,1042000,0,315000,10981000,11296000,4598000,0,1515000,1073000,4110000,11296000,16000,-,1068000,-,518000,0,12028000,2331,5148,687,1519000,"31,36%","13,79%","12,98%","18,36%","57,25%","40,70%","103,07%"
Windfarm Högkölen AB,5569951279,2014,0,-,0,0,0,0,4338,50,4388,4388,0,0,0,0,4388,-,-,-,-,-,0,0,-,-,-,0,-,-,-,-,-,"100,00%",-
Veidekke Entreprenad AB,5565086583,2015,4592577,-,-15887,-24670,45323,0,653517,1605650,2259167,492967,31634,57040,147098,1530428,2259167,1075,-,549819,-,277406,0,4592577,1191,3856,721,26915,"29,77%","-0,16%","-0,08%","22,42%","1,64%","22,91%","104,92%"
NCC Sverige AB,5566134929,2012,3294,-,0,21,21,0,3135,827623,830758,50638,0,0,109753,670367,830758,0,-,0,-,0,0,3294,0,-,-,87,"85,47%","0,00%","0,64%","0,00%","4774,01%","6,10%","0,85%"
IKEA of Sweden AB,5560747551,2013,3292866,3308,249922,235261,169252,0,22368,1394834,1417202,172338,70071,570546,0,604247,1417202,11381,-,872898,-,448993,0,3296174,1352,2436,1044,256989,"13,22%","18,17%","7,82%","100,00%","24,01%","15,80%","230,66%"
Vattenfall Services Nordic AB,5564170859,2018,4345540,1891,-134269,-158887,-12493,0,205837,2212314,2418151,251118,71351,579530,0,1516152,2418151,2481,-,967216,-,439895,0,4347431,1849,2350,762,-80574,"11,90%","-5,55%","-3,09%","2,21%","16,02%","12,69%","134,85%"
Caverion Sverige AB,5560528753,2018,4543291,4466,16027,10434,4517,0,128509,1315966,1444475,24101,0,22354,120,1397900,1444475,2602,15107,1324236,-,586580,0,4547757,2732,1663,689,41959,"-4,31%","1,18%","0,38%","74,53%","-1,80%","1,67%","90,72%"
NCC Industry Aktiebolag,5563023307,2016,6469279,18144,406220,420384,-3019,0,929622,1684761,2614383,273813,174836,207115,4005,1954614,2614383,3228,139,919614,-,396486,0,6487423,2298,2815,574,555838,"10,16%","16,80%","6,79%","10,63%","-4,17%","15,69%","71,02%"
SERNEKE Group AB (publ),5566694153,2017,5605000,264000,419000,401000,323000,0,1682000,2722000,4404000,1821000,0,158000,822000,1603000,4404000,-,-,437000,-,185000,0,5869000,942,5950,660,439000,"40,90%","9,92%","7,80%","5,46%","19,96%","41,35%","152,09%"
Peab Anläggning AB,5565686721,2013,7999252,-,318997,315969,243742,0,371923,2517573,2889496,348067,4030,11318,315,2525766,2889496,1206,189,990589,0,399432,0,7999252,2485,3219,560,325013,"189,38%","10,96%","3,96%","8,79%","-0,10%","12,15%","99,68%"
Serneke Sverige AB,5566216908,2017,4816166,5255,175325,171103,132531,0,136724,1339278,1476002,329675,798,12955,24511,1108063,1476002,1699,0,295313,0,131334,0,4821421,642,7502,686,186506,"139,90%","11,68%","3,58%","15,31%","4,80%","22,38%","120,87%"
OX2 Construction AB,5568075252,2017,1242385,1332,93702,104790,17289,0,0,1063770,1063770,36500,15631,0,0,1011639,1063770,-,-,6538,-,3046,0,1243717,9,138043,1130,93702,"67,27%","11,28%","9,66%","9,47%","4,20%","4,58%","99,36%"
Ola Serneke Holding AB,5566595764,2013,1150338,19119,39895,44039,36572,0,196267,465111,661378,91218,104924,7496,51939,405801,661378,0,0,136474,0,50183,0,1169457,369,3117,511,48295,"8,00%","10,18%","5,85%","25,17%","5,16%","13,79%","113,10%"
JM AB,5560452103,2010,9136000,28000,907000,840000,594000,0,219000,9674000,9893000,3923000,0,1626000,683000,3661000,9893000,18000,-,906000,-,468000,0,9164000,2043,4472,681,914000,-,"9,68%","10,49%","16,73%","65,82%","39,65%","96,20%"
Veidekke Entreprenad AB,5565086583,2014,3539008,-,32406,1133,74526,0,662137,910742,1572879,447644,40770,58787,139966,885712,1572879,929,0,496343,-,220077,0,3539008,1031,3433,753,69836,"7,71%","0,87%","0,38%","26,14%","0,71%","30,48%","102,77%"
NCC Sverige AB,5566134929,2011,1776,-,0,9,9,0,4336,987776,992112,50617,0,0,281153,660342,992112,0,-,0,-,0,0,1776,0,-,-,88,"-60,24%","0,00%","0,56%","0,00%","18436,60%","5,10%","1,71%"
IKEA of Sweden AB,5560747551,2012,2908382,4434,267680,256811,139544,0,20517,1251468,1271985,142086,69390,511717,0,548792,1271985,9792,-,840375,-,426061,139000,2912816,1371,2121,990,274913,"17,37%","21,82%","9,54%","100,00%","24,16%","15,19%","227,11%"
Vattenfall Services Nordic AB,5564170859,2017,3883241,1372,-121866,-142428,-5001,0,178019,1613329,1791348,263611,72772,524694,0,930271,1791348,2306,-,864604,-,382056,0,3884613,1721,2256,726,-75323,"-3,11%","-6,76%","-3,12%","2,45%","17,59%","17,88%","149,04%"
Caverion Sverige AB,5560528753,2017,4747945,8887,-152765,-155353,-122819,0,133419,1474345,1607764,16584,0,54458,120,1536602,1607764,2524,0,1465228,-,636839,0,4756832,3219,1475,635,-121237,"-10,17%","-9,42%","-3,19%","72,32%","-1,31%","1,03%","93,37%"
NCC Industry Aktiebolag,5563023307,2015,5872588,12204,220734,211581,33312,0,859342,1418018,2277360,269993,160856,171289,3458,1671764,2277360,-,-,932582,-,350825,0,5884792,2289,2566,561,380614,"6,25%","10,08%","3,91%","7,61%","-4,32%","17,36%","67,69%"
Peab Asfalt AB,5560988122,2019,3721183,532,211569,216584,-13801,0,715831,665512,1381343,181815,126850,69700,89666,913312,1381343,-,-,478112,-,220744,0,3721715,842,4419,924,299979,"3,16%","16,21%","6,02%","32,34%","-6,66%","20,33%","68,91%"
SERNEKE Group AB (publ),5566694153,2016,3978000,268000,411000,394000,394000,0,1160000,2277000,3437000,1469000,0,0,764000,1204000,3437000,-,-,-,-,-,0,4246000,779,5107,0,443000,"28,03%","12,28%","10,61%","6,03%","26,97%","42,74%","169,02%"
Peab Anläggning AB,5565686721,2012,2764286,-,160612,167577,116236,0,371596,2747223,3118819,355020,5339,22106,0,2736354,3118819,0,0,404495,-,144549,0,2764286,518,5336,1060,162132,-,"5,38%","6,07%","9,00%","0,39%","11,51%","100,37%"
Serneke Sverige AB,5566216908,2016,2007573,3982,67201,42156,28911,0,102029,658849,760879,177900,1656,7240,11101,562982,760879,1475,-,159559,-,69475,0,2011555,372,5397,639,72860,"29,32%","5,88%","2,23%","18,34%","4,78%","23,55%","116,99%"
OX2 Construction AB,5568075252,2016,742738,477,80528,78503,19004,0,0,555156,555156,19211,8131,0,0,527814,555156,-,-,5912,-,2866,0,743215,9,82526,1005,80814,"396,78%","15,60%","11,66%","100,00%","3,68%","4,60%","104,50%"
Ola Serneke Holding AB,5566595764,2012,1065158,17995,48368,47312,25407,0,87813,364550,452363,46278,56841,10029,135702,203513,452363,0,-,0,-,0,0,1083153,0,-,-,58254,"19,21%","12,16%","5,16%","24,86%","15,12%","10,23%","110,84%"
Veidekke Entreprenad AB,5565086583,2013,3285769,-,6015,10732,29,0,510896,1147932,1658828,367378,34320,44154,0,1212976,1658828,3401,216,446097,-,214078,0,3285769,948,3466,761,34676,"-12,00%","0,85%","0,43%","26,55%","-1,98%","23,76%","94,47%"
NCC Sverige AB,5566134929,2010,4467,-,0,-36,-36,0,8653,1116186,1124839,50608,0,0,350616,723615,1124839,0,-,0,-,0,0,4467,0,-,-,87,-,"0,00%","0,00%","0,00%","8788,25%","4,50%","1,15%"
IKEA of Sweden AB,5560747551,2011,2477948,5065,226222,217739,162677,0,20923,1027382,1048305,165543,3622,458563,0,420577,1048305,9006,-,707559,-,390793,163000,2483013,1267,1956,923,233774,"-4,47%","22,89%","9,68%","100,00%","24,49%","16,05%","244,28%"
Vattenfall Services Nordic AB,5564170859,2016,4007763,997,102495,83678,-769,0,159398,1343890,1503288,268612,70198,488405,0,676073,1503288,2317,-,860886,-,376171,0,4008760,1652,2426,750,174589,"-0,02%","6,83%","2,56%","7,64%","16,66%","21,51%","179,36%"
Caverion Sverige AB,5560528753,2016,5285202,12149,-398238,-399216,-170503,0,131699,1564330,1696029,139403,0,72634,0,1483992,1696029,6483,615,1609106,-,686183,0,5297351,3688,1433,625,-357898,"-4,91%","-23,40%","-7,51%","72,51%","1,52%","8,22%","102,48%"
Siemens Aktiebolag,5560032921,2019,3687512,263,60498,57680,42572,0,139126,1287023,1426149,522390,0,152841,2099,748819,1426149,12087,-,647903,-,378770,42572,3687775,1062,3472,978,74290,"3,90%","4,32%","1,67%","19,57%","14,60%","36,63%","113,14%"
Bonava Sverige AB,5567264121,2019,3177176,-,14074,298185,60273,0,228885,2945420,3174305,59880,53930,170918,28056,2861521,3174305,2836,42,149000,-,81498,0,3177176,206,15423,1133,14074,"-6,74%","10,67%","10,66%","5,25%","2,64%","3,21%","30,84%"
NCC Industry Aktiebolag,5563023307,2014,5527071,29575,266759,250237,-31660,0,853014,1353959,2206973,228171,170711,154077,4372,1649642,2206973,-,-,910166,-,366196,0,5556646,2142,2580,596,406148,"-1,56%","12,50%","4,99%","7,74%","-5,35%","16,37%","66,73%"
Peab Asfalt AB,5560988122,2018,3607081,8433,258511,254041,25297,0,616398,688934,1305332,195616,113561,49201,33180,913774,1305332,2294,543,411163,-,140925,0,3615514,744,4848,892,327844,"16,75%","19,86%","7,19%","30,45%","-6,23%","21,77%","73,33%"
Infranord AB,5567933089,2019,3816000,24000,-75000,-81000,-57000,0,1032000,1242000,2274000,736000,0,0,366000,1172000,2274000,4000,0,1041000,0,496000,0,3840000,1869,2042,852,76000,"-9,92%","-3,03%","-1,81%","100,00%","1,83%","32,37%","102,05%"
Gluggenbygg AB,5569959017,2020,4958840,-,342,342157,266,0,1,1190,1192,595,137,0,0,460,1192,-,-,-,-,-,500,4958840,3,1652947,441,342,"100484,99%","28,69%","0,01%","99,95%","0,01%","58,88%","258,70%"
Peab Bostad AB,5562375161,2019,3798708,-,-453280,-564061,-112672,0,571411,7516404,8087815,241806,0,222373,0,7623636,8087815,1496,-,92216,-,59179,0,3798708,150,25325,1019,-453280,"-12,67%","-5,26%","-11,20%","-6,60%","-2,82%","2,99%","79,22%"
SERNEKE Group AB (publ),5566694153,2015,3107000,20000,128000,112000,137000,0,408000,1244000,1652000,453000,0,0,398000,801000,1652000,9786,-,268214,-,117000,0,3127000,618,5028,639,142000,"77,94%","7,87%","4,18%","5,66%","14,26%","27,42%","76,28%"
Peab Anläggning AB,5565686721,2011,0,-,0,12152,8956,0,360151,0,360151,348000,0,0,12151,0,360151,0,-,0,-,0,0,0,0,-,-,0,-,-,-,-,-,"96,63%",-
Serneke Sverige AB,5566216908,2015,1552388,2454,-10922,64036,68022,0,131211,431802,563013,148989,2858,4471,11394,395301,563013,1040,-,116214,-,46305,0,1554842,262,5925,625,-6820,"18,63%","12,61%","4,57%","12,92%","2,35%","26,86%","109,19%"
OX2 Construction AB,5568075252,2015,149510,10,-2828,-2477,93,0,0,104821,104821,207,0,0,0,104614,104821,-,-,6481,-,2898,0,149520,5,29902,1938,-2816,"-59,97%","-1,43%","-1,00%","100,00%","0,14%","0,20%","98,09%"
Ola Serneke Holding AB,5566595764,2011,893482,5526,1244,3230,913,0,86573,350237,436810,20516,20499,8913,106797,280086,436810,6764,-,88810,-,34410,0,899008,312,2864,437,11062,"66,35%","2,24%","1,10%","19,91%","7,85%","4,70%","80,89%"
Veidekke Entreprenad AB,5565086583,2012,3733957,-,80632,99922,50696,0,335088,1189139,1524227,373219,29071,41065,0,1080870,1524227,4228,-,466464,-,197981,0,3733957,1010,3697,755,105696,"-1,30%","6,67%","2,72%","26,62%","2,90%","25,89%","109,78%"
IKEA of Sweden AB,5560747551,2010,2593953,2924,366814,352998,258597,0,19441,1611041,1630482,260866,3707,385903,0,980006,1630482,11326,-,694983,-,358633,258000,2596877,1183,2193,970,374478,-,"23,29%","14,64%","100,00%","24,33%","16,17%","164,39%"
Vattenfall Services Nordic AB,5564170859,2015,4008412,1468,80380,63888,-2667,0,191926,1160897,1352823,269381,66186,447657,0,569599,1352823,4318,-,843701,-,360937,0,4009880,1650,2429,733,133112,"7,36%","5,97%","2,02%","7,32%","14,75%","23,73%","184,99%"
Caverion Sverige AB,5560528753,2015,5558203,8124,203162,202989,117416,0,95234,2161517,2256751,469906,184000,14652,0,1588192,2256751,2780,-,1645559,-,725870,160000,5566327,3977,1398,580,246013,"4,83%","9,07%","3,68%","71,78%","10,31%","27,18%","133,20%"
Siemens Aktiebolag,5560032921,2018,3549219,4408,82308,874379,855430,0,147279,2011993,2159272,1334818,0,139721,0,684733,2159272,5125,2232,650496,-,369299,855000,3553627,1090,3256,940,105818,"-0,93%","40,86%","24,86%","19,81%","37,40%","61,82%","236,68%"
Bonava Sverige AB,5567264121,2018,3406748,-,360537,567426,227138,0,231311,2175772,2407083,229964,57530,210365,22745,1886479,2407083,2921,268,136236,-,78557,228000,3406748,188,18121,1158,361158,"-27,77%","25,16%","17,78%","16,11%","8,49%","11,42%","78,35%"
NCC Industry Aktiebolag,5563023307,2013,5614466,18666,287896,253613,49023,0,800008,1205829,2005837,274995,150061,190663,1666,1388452,2005837,0,-,847494,-,333452,0,5633132,1914,2933,617,420300,"2,27%","13,75%","4,91%","8,14%","-3,25%","19,55%","69,94%"
MVB Holding AB,5566165295,2019,3185891,-,169831,169776,72588,0,67334,1076471,1143805,346575,0,105041,0,692189,1143805,7010,-,247192,-,114568,0,3185891,513,6210,719,169831,"18,44%","14,86%","5,33%","6,78%","12,06%","30,30%","155,52%"
Peab Asfalt AB,5560988122,2017,3089478,4927,223717,226381,-5159,0,617435,553999,1171434,81312,112481,71653,88456,817532,1171434,1898,490,365329,-,124277,0,3094405,679,4550,865,284235,"6,57%","19,70%","7,47%","31,77%","-8,53%","14,43%","66,69%"
Infranord AB,5567933089,2018,4236000,43000,113000,110000,82000,0,814000,1372000,2186000,839000,0,20000,217000,1111000,2186000,5000,0,1003000,0,433000,0,4279000,1891,2240,819,206000,"5,82%","5,49%","2,83%","100,00%","6,16%","38,38%","120,16%"
Gluggenbygg AB,5569959017,2019,4930,6,545,544,313,0,1,1368,1369,529,137,0,0,704,1369,-,-,-,-,-,200,4936,3,1643,570,545,"74,70%","39,81%","11,05%","62,94%","13,47%","46,45%","194,32%"
Peab Bostad AB,5562375161,2018,4349840,-,45529,27469,-71697,0,414187,7165436,7579623,254477,5,218351,0,7106790,7579623,2957,945,90177,-,36230,0,4349840,158,27531,819,48004,"0,42%","1,42%","2,48%","5,68%","1,35%","3,36%","100,41%"
SERNEKE Group AB (publ),5566694153,2014,1746138,89584,79078,66962,54933,0,684702,725850,1410552,322533,89,0,203913,884017,1410552,7240,-,167911,-,75618,0,1835722,449,3889,627,89196,"53,54%","5,84%","4,71%","100,00%","-9,06%","22,87%","78,47%"
Peab Anläggning AB,5565686721,2010,0,-,0,11783,8664,0,359798,0,359798,347999,0,0,11799,0,359798,0,-,0,-,0,0,0,0,-,-,0,-,-,-,-,-,"96,72%",-
Serneke Sverige AB,5566216908,2014,1308628,825,12316,2844,-2523,0,127078,375716,502794,80967,9108,5087,10196,397436,502794,1874,-,84377,-,33726,0,1309453,214,6115,576,15808,"31,24%","2,50%","0,96%","15,40%","-1,66%","17,52%","94,49%"
OX2 Construction AB,5568075252,2014,373477,709,36187,38286,5,0,0,44787,44787,114,0,0,0,44673,44787,-,-,-,-,-,0,374186,-,-,-,36187,"68,15%","85,51%","10,25%","9,70%","0,03%","0,25%","95,31%"
Ola Serneke Holding AB,5566595764,2010,537113,3812,37,9706,5793,0,86482,180800,267282,33423,1098,9235,49917,173610,267282,5601,-,64286,-,25208,0,540925,224,2398,432,6108,-,"4,30%","2,14%","24,12%","1,34%","12,50%","80,19%"
Veidekke Entreprenad AB,5565086583,2011,3783076,-,64806,72432,51870,0,255862,1265959,1521821,378936,0,25333,0,1117552,1521821,4051,-,460133,-,194002,0,3783076,1024,3694,695,95953,"13,77%","4,97%","2,00%","24,23%","3,92%","24,90%","113,10%"
Vattenfall Services Nordic AB,5564170859,2014,3733640,1097,86041,62735,1976,0,505728,1262526,1768254,272048,62995,403439,0,1029772,1768254,4104,-,776781,-,332770,0,3734737,1561,2392,713,124570,"1,71%","4,91%","2,32%","8,05%","6,23%","18,16%","117,75%"
Caverion Sverige AB,5560528753,2014,5301861,10045,114198,160037,172358,0,101670,1813910,1915580,440990,134000,23178,0,1317412,1915580,3939,463,1693937,-,729786,88500,5311906,4335,1223,542,150907,"-7,68%","8,56%","3,09%","72,41%","9,36%","28,48%","133,65%"
Siemens Aktiebolag,5560032921,2017,3582668,33516,155507,219933,214721,0,220377,1406063,1626440,694388,0,159419,0,772633,1626440,5406,2481,700983,-,358232,0,3616184,1198,2991,889,176215,"-28,14%","13,92%","6,32%","20,99%","17,68%","42,69%","149,30%"
Tyréns AB,5561947986,2019,2966000,39000,9000,-32000,-59000,0,1373000,894000,2266000,764000,2000,0,703000,798000,2266000,43000,1000,1418000,0,524000,0,3005000,2003,1481,1042,215000,"4,81%","0,84%","0,64%","88,81%","3,24%","33,72%","112,03%"
Bonava Sverige AB,5567264121,2017,4716583,-,-70793,368465,478007,0,237843,2395576,2633419,1161916,0,325464,16544,1129495,2633419,2438,228,116354,-,74613,1160000,4716583,167,28243,1158,-70708,"-3,22%","15,70%","8,77%","2,22%","26,84%","44,12%","182,91%"
NCC Industry Aktiebolag,5563023307,2012,5489608,9386,301469,284830,207531,0,737046,1343346,2080392,225460,186734,240187,295,1427716,2080392,-,-,799521,-,341958,0,5498994,1910,2874,598,429258,"6,36%","14,69%","5,57%","8,64%","-1,54%","17,45%","79,45%"
MVB Holding AB,5566165295,2018,2689965,-,100635,100632,39571,0,62919,916563,979482,273987,0,91104,0,614391,979482,8205,-,223255,-,106135,0,2689965,497,5412,679,100635,"17,27%","10,28%","3,74%","5,41%","11,23%","27,97%","149,18%"
Peab Asfalt AB,5560988122,2016,2899064,3280,205874,213236,4565,0,581071,525133,1106204,81471,102188,57547,109333,755665,1106204,1586,318,342580,0,118240,0,2902344,650,4460,851,259393,"11,95%","19,62%","7,49%","31,74%","-7,95%","14,57%","68,37%"
Infranord AB,5567933089,2017,4003000,79000,174000,173000,134000,0,744000,1267000,2012000,823000,0,0,170000,1018000,2012000,5000,-,919000,-,433000,0,4082000,1798,2226,814,253000,"2,35%","8,85%","4,45%","100,00%","6,22%","40,90%","119,84%"
