company,id,status,actual_status,remark,default_date
Elfvendahl Bygg AB,5592220346,aktivt,aktivt,,
UPJ Stålbygg AB,5568346349,aktivt,Registrerad,,
Creative Rooms by M AB,5592250905,aktivt,aktivt,,
Embla konsult AB,5591122386,aktivt,aktivt,,
Victor & Marcus AB,5592264278,aktivt,aktivt,,
MK's Håltagning AB,5592696594,aktivt,aktivt,,
NORGRENS MARK OCH BYGG AB,5592480569,aktivt,aktivt,,
Reglera i Västerås AB,5592218290,aktivt,aktivt,,
Marcus Axmans Bygg AB,5592290109,aktivt,aktivt,,
Alex construction team AB,5592372923,aktivt,aktivt,,
Sala Bygg & Rör AB,5592327133,aktivt,aktivt,,
KRW Pro AB,5592292162,aktivt,aktivt,,
Ta3lo service i Västerås AB,5592294978,aktivt,aktivt,,
ESP BYGG AB,5592372105,aktivt,aktivt,,
Panelinvest Västra Mälardalen AB,5592406986,aktivt,aktivt,,
Aros Mätteknik AB,5592325608,aktivt,aktivt,,
JBU Konsult AB,5592417736,aktivt,aktivt,,
Västra Aros Kalkyl & Byggledning AB,5592425952,aktivt,aktivt,,
Newee AB,5592413875,aktivt,aktivt,,
Service JLS AB,5592395601,aktivt,aktivt,,
Back timmerhusrenovering AB,5592378193,aktivt,aktivt,,
AT Hjulgrävare Aktiebolag,5592280928,aktivt,aktivt,,
JNE Consulting AB,5592453251,aktivt,aktivt,,
Byggledarn Mälardalen Anlägg AB,5591087563,aktivt,aktivt,,
FI Kyla & Storkök AB,5592465529,aktivt,aktivt,,
JSPF Uthyrning och Konsulttjänst AB,5592465735,aktivt,aktivt,,
Tunby bygg & entreprenad AB,5592444482,aktivt,aktivt,,
Aros solceller AB,5592435506,aktivt,aktivt,,
Mårten Blomkvist AB,5592429814,aktivt,aktivt,,
dfs bygg och anläggning aktiebolag,5592473168,aktivt,Registrerad,,
Målerifirman Olle Persson AB,5592474968,aktivt,aktivt,,
Mälardalens Kyl och Ventilation i Kvicksund AB,5592497837,aktivt,aktivt,,
Skultuna Mark AB,5592591597,aktivt,aktivt,,
Kaban konsult AB,5592440936,aktivt,aktivt,,
Nisse G invest AB,5592212483,aktivt,aktivt,,
Ralles Bygg AB,5592452667,aktivt,aktivt,,
Future Måleri & Entreprenad Sweden AB,5592442213,aktivt,aktivt,,
AF Byggtjänst i Mälardalen AB,5592436231,aktivt,aktivt,,
Västmanlands Kakel & Klinker AB,5592433568,aktivt,aktivt,,
John Engström Måleri AB,5592413883,aktivt,aktivt,,
Gustavssons mur och puts i mälardalen AB,5592450224,aktivt,aktivt,,
Lingens Rörinstallation AB,5592455892,aktivt,aktivt,,
Bäck Gård VVS och Entreprenad AB,5592386287,aktivt,aktivt,,
FA Kraftservice AB,5592511652,aktivt,aktivt,,
Quicksolution Invest & Entreprenad i Mälardalen AB,5592371040,aktivt,aktivt,,
Sala el & montage AB,5592353097,aktivt,aktivt,,
Oxbacken VVS AB,5592485709,aktivt,aktivt,,
Maskintjänst i Mälardalen AB,5592499312,aktivt,aktivt,,
PreGard AB,5592682016,aktivt,aktivt,,
Nudå Design AB,5592128820,aktivt,aktivt,,
Vidhem Bygg AB,5592525454,aktivt,aktivt,,
MHN Maskin AB,5592427859,aktivt,aktivt,,
Värmis AB,5592453186,aktivt,aktivt,,
TH Eltjänst AB,5592563562,aktivt,aktivt,,
LBygg & Montering AB,5592688096,aktivt,aktivt,,
Västerås Glas & Glasjour AB,5592525439,aktivt,aktivt,,
GrassTech Nordic AB,5592526262,aktivt,aktivt,,
AG Sverige Bygg AB,5592434517,aktivt,aktivt,,
O.M.A Byggservice AB,5592560220,aktivt,aktivt,,
CH Fastighetsutveckling AB,5591772487,aktivt,aktivt,,
SH Balkong AB,5592537608,aktivt,aktivt,,
Mikael Samuelsson AB,5569921934,aktivt,aktivt,,
PolyScand AB,5592598063,aktivt,aktivt,,
Sinan Mati Inredning AB,5592499270,aktivt,aktivt,,
GS Bygg och Entreprenad AB,5592606452,aktivt,aktivt,,
Landells Golv AB,5592621774,aktivt,aktivt,,
WIBO Renovering AB,5592625833,aktivt,aktivt,,
Wænir AB,5592601404,aktivt,aktivt,,
Hemlängtan Städ & Homestyling AB,5592639032,aktivt,aktivt,,
MJ svets och rör i Sverige AB,5592438401,aktivt,aktivt,,
Kalltorp Snickeri & Byggnadsvård AB,5592603566,aktivt,aktivt,,
Set-us AB,5592561210,aktivt,aktivt,,
LR Nyquist AB,5592662372,aktivt,aktivt,,
E Lundbergs i Norberg AB,5592619943,aktivt,aktivt,,
Nässelbo Bygg AB,5592677206,aktivt,aktivt,,
Sarmads Invest och Fastighet AB,5592040314,aktivt,Registrerad,,
Lindholmen bygg & Montage AB,5592549843,aktivt,aktivt,,
Rivtema Fastighetsservice AB,5592440944,aktivt,aktivt,,
Madeira Bygg Sweden AB,5592670979,aktivt,aktivt,,
Alex Bygg & Reparation AB,5592664881,aktivt,aktivt,,
DM Byggställning AB,5592666001,aktivt,aktivt,,
Backströms Tak AB,5592573629,aktivt,aktivt,,
Tollesby Mark & Maskinservice AB,5592742885,aktivt,aktivt,,
Karlsro Constructing & Fastigheter AB,5592736218,aktivt,aktivt,,
Axelsson Contructor & Consulting AB,5592318298,aktivt,aktivt,,
Ren Solenergi Västmanland/Dalarna AB,5592543473,aktivt,aktivt,,
El-Nord Proffs AB,5592811243,aktivt,aktivt,,
Ryman Konsult AB,5592738057,aktivt,aktivt,,
Sällman Förvaltning AB,5592641210,aktivt,aktivt,,
Bergströms El- och Byggmontage AB,5592713076,aktivt,aktivt,,
Västerås bygg och montage AB,5592703572,aktivt,aktivt,,
J2 Consulting AB,5592766165,aktivt,aktivt,,
W Bygg i Västerås AB,5592772767,aktivt,aktivt,,
KraftManns AB,5592719735,aktivt,aktivt,,
MFDB AB,5592783384,aktivt,aktivt,,
Plumbarius Rörservice AB,5592738768,aktivt,aktivt,,
LD INVEST AB,5592755119,aktivt,aktivt,,
L Montage Experterna AB,5592808660,aktivt,aktivt,,
Thomas Wallin Konsult i Västerås AB,5592842222,aktivt,aktivt,,
Mälardalen Slip och Golvservice AB,5592587033,aktivt,aktivt,,
VS-Verket AB,5592700297,aktivt,aktivt,,
Mister el AB,5565038139,aktivt,aktivt,,
Sura VVS AB,5566944434,aktivt,aktivt,,
Byggreg AB,5569736993,aktivt,aktivt,,
Ledin Consulting i Sundsvall AB,5591856603,aktivt,aktivt,,
Andritz OY Finland; filial Sverige,5164030982,aktivt,aktivt,,
Ryds Glas Sverige AB,5560972084,aktivt,aktivt,,
Stenger & Ibsen Construction Sverige AB,5566573522,aktivt,aktivt,,
VTG Entreprenad AB,5561924555,aktivt,aktivt,,
Contractor Bygg i Sundsvall AB,5563755940,aktivt,aktivt,,
S-BAU SK s.r.o. Slovakia filial Sweden,5164050568,aktivt,aktivt,,
Teknisk Fastighetsservice i Norrland              Aktiebolag,5564733102,aktivt,aktivt,,
Picea Bygg AB,5565409165,aktivt,aktivt,,
AB Härnösands Schakt & Trädgårdsanläggningar,5561768200,aktivt,aktivt,,
Westerlind Försäljning AB,5565636502,aktivt,aktivt,,
Nybergs Bygg & Måleri NBM AB,5567422745,aktivt,aktivt,,
Ellextre Entreprenad AB,5565511515,aktivt,aktivt,,
Energihem i Sverige AB,5590068861,aktivt,aktivt,,
AF Härnösand Byggreturer AB,5565388955,aktivt,aktivt,,
Nordic Road Safety AB,5590220173,aktivt,aktivt,,
Tunbyns grävkonsult AB,5568770738,inaktivt,Registrerad,Konkurs inledd,2019-05-13
Faradium Bygg AB,5568262454,aktivt,aktivt,,
Byggtjänst i Ö-vik AB,5566259791,aktivt,aktivt,,
Selångersfjärdens Fastigheter i Sundsvall AB,5590591722,aktivt,aktivt,,
Timrå Allmontage AB,5568001746,aktivt,aktivt,,
Kempes El Aktiebolag,5564647237,aktivt,aktivt,,
HighCon AB,5569208829,aktivt,aktivt,,
Engbergs Transportsystem AB,5566344296,aktivt,aktivt,,
Mittnorden Holding AB,5565982542,aktivt,aktivt,,
Sprincom AB,5568154925,aktivt,aktivt,,
GOODWAY Entreprenad AB,5591431530,aktivt,aktivt,,
Byggnadsaktiebolaget Lennart Eriksson,5590110960,aktivt,aktivt,,
Björcks Entreprenad-Konsult Aktiebolag,5561863647,aktivt,aktivt,,
City Golf Europe AB,5564671708,aktivt,aktivt,,
Nynäs Tak Entreprenad Norrland Aktiebolag,5565477287,aktivt,aktivt,,
Mästarna Sjölander AB,5562556703,aktivt,aktivt,,
Byggbiten i Norrland AB,5568754260,aktivt,aktivt,,
Sundsvalls Berghantering AB,5591478366,aktivt,aktivt,,
Wiklunds Rör i Sundsvall AB,5562893858,aktivt,aktivt,,
Anundsjö Byggnads AB,5567176945,aktivt,aktivt,,
J A Skogström AB,5564088838,aktivt,aktivt,,
Åkerlund VA och Planerings Aktiebolag,5561987214,aktivt,aktivt,,
Åsbergs Rörteknik AB,5568756620,aktivt,aktivt,,
Scior Geomanagement AB,5566227483,aktivt,aktivt,,
Örnsköldsviks Rörteknik AB,5567052492,aktivt,aktivt,,
Byggpoolen i Sundsvall AB,5590303474,aktivt,aktivt,,
Fastighets Competens i Norrland AB,5565963336,aktivt,aktivt,,
JW Brunnsborrning AB,5566254503,aktivt,aktivt,,
Winther Bygg Aktiebolag,5560642042,aktivt,aktivt,,
Miljöventilation i Mellannorrland AB,5567483374,aktivt,aktivt,,
Inlands Luft AB,5567038202,aktivt,aktivt,,
Bredbyns Schakt Bröderna Lundgren Aktiebolag,5562030741,aktivt,aktivt,,
Åke Sjöström Aktiebolag,5564936754,aktivt,aktivt,,
Energi & Driftteknik i Sundsvall AB,5566951553,aktivt,aktivt,,
Inframix AB,5567944185,aktivt,aktivt,,
Grönborgs Bygg AB,5590458864,aktivt,aktivt,,
Själevads Bygg AB,5567602395,aktivt,aktivt,,
Norrböle Sten & Kross AB,5565509873,aktivt,aktivt,,
S.T. Wiiks Bygg AB,5566538996,aktivt,aktivt,,
Aktiebolaget D. Sjölunds Värme,5561859850,aktivt,aktivt,,
FD Maskin AB,5567921209,aktivt,aktivt,,
TSB Borrentreprenad AB,5564481215,aktivt,aktivt,,
Selångers Lastmaskiner Aktiebolag,5563110732,aktivt,aktivt,,
Sundsvalls Elteam AB,5566165121,aktivt,aktivt,,
Norrlands Mark & Anläggningar AB,5569975302,aktivt,aktivt,,
Sandå Sundsvall AB,5566603881,aktivt,aktivt,,
Ventilation & Kylservice Norr AB,5565421236,aktivt,aktivt,,
Sollefteå såg & borrteknik sbt AB,5566260427,aktivt,aktivt,,
EAB Norrland AB,5562723121,aktivt,aktivt,,
Mikaelssons Bygg AB,5566770649,aktivt,aktivt,,
BGT Liden AB,5590168232,aktivt,aktivt,,
Alf Näslunds Eltjänst AB,5564256039,aktivt,aktivt,,
Bricon AB,5569441875,aktivt,aktivt,,
Takringen i Norr AB,5565121760,aktivt,aktivt,,
Energi & Climat Ventilation i Sundsvall AB,5590244884,aktivt,aktivt,,
Curt Petterssons Värme AB,5566825823,aktivt,aktivt,,
Christer Lövgren Entreprenad AB,5565620084,aktivt,aktivt,,
Tottes Svets & Industrimontage AB,5566989132,aktivt,aktivt,,
Biscaya Tak AB,5563160380,aktivt,aktivt,,
Ånge Mobilkranar Aktiebolag,5562211283,aktivt,aktivt,,
Ö-viks Brunnsborrning AB,5567250948,aktivt,aktivt,,
North Sweden Construction AB,5591816110,aktivt,aktivt,,
Nylén & Näsholm Bygg Aktiebolag,5563334472,aktivt,aktivt,,
Projektfönster ML Aktiebolag,5569127771,aktivt,aktivt,,
Rörteamet Själevad Aktiebolag,5563988251,aktivt,aktivt,,
NMT Montageteknik i Norden AB,5590568415,aktivt,aktivt,,
Dynäs Måleri Aktiebolag,5561967216,aktivt,aktivt,,
S-G Lundins Elektriska Aktiebolag,5565394375,aktivt,aktivt,,
Sundsvalls El och Larmservice AB,5565561973,aktivt,aktivt,,
Jonsson Isolering och Tak J.I.T. Aktiebolag,5565298709,aktivt,aktivt,,
SWESAR Construction AB,5568767452,aktivt,aktivt,,
K. Wallins Murteknik AB,5568331259,aktivt,aktivt,,
Structor Norr AB,5566639653,aktivt,aktivt,,
Byggteamet i Örnsköldsvik Aktiebolag,5564054293,aktivt,aktivt,,
Bryngels AB,5567003339,aktivt,aktivt,,
Ivar Lundqvist Entreprenad Aktiebolag,5562043801,aktivt,aktivt,,
Lasse Lundgren Grävare Aktiebolag,5565934808,aktivt,aktivt,,
JK Building Invest AB,5569805244,aktivt,aktivt,,
Perfect Match Interior AB,5567193593,aktivt,aktivt,,
Tre Jonsson Bygg AB,5566286778,aktivt,aktivt,,
El-centralen G. Westman Aktiebolag,5560953498,aktivt,aktivt,,
Jason Montage AB,5565963237,aktivt,aktivt,,
Mästarna Nord Team AB,5561954362,aktivt,aktivt,,
Powermont AB,5568738354,aktivt,aktivt,,
Lelles Brunnsborrning Aktiebolag,5566636899,aktivt,aktivt,,
Sparenergi i Kramfors AB,5566341110,aktivt,aktivt,,
MBT Dyk AB,5567418024,aktivt,aktivt,,
Lås & Maskinservice i Sundsvall Aktiebolag,5562032333,aktivt,aktivt,,
Fobta AB,5568453855,aktivt,aktivt,,
360sol AB,5590353826,aktivt,aktivt,,
SWENORTH AB,5590978176,aktivt,aktivt,,
Trädgård & Anläggning I Sundsvall Aktiebolag,5565864260,aktivt,aktivt,,
Jonsson Entreprenad i Själevad AB,5566981618,aktivt,aktivt,,
Njurunda Schakt & Entreprenad AB,5568705049,aktivt,aktivt,,
Glas & Metall i Ö-vik Aktiebolag,5562760842,aktivt,aktivt,,
ELICENTRA AB,5566293436,aktivt,aktivt,,
Rex Rör & Värmepumpsteknik AB,5566502695,aktivt,aktivt,,
Sundsvalls VVS Service AB,5568523111,aktivt,aktivt,,
Carpenter Consulting i Sverige AB,5569547093,aktivt,aktivt,,
Rör & Värmeteknik i Sundsvall AB,5566596077,aktivt,aktivt,,
Flexibel Bygg i Ånge Aktiebolag,5566875810,aktivt,aktivt,,
Forsbergs Bygg & Anläggning AB,5567670392,aktivt,aktivt,,
Bröderna Persson i Långsele AB,5569077364,inaktivt,Registrerad,Konkurs inledd,2020-02-26
BR Power Line AB,5591125025,aktivt,aktivt,,
Olja & Sanitet i Sollefteå Aktiebolag,5566211404,aktivt,aktivt,,
AB GRUPLAS,5566211412,aktivt,aktivt,,
Anders Strömbergs Montage AB,5566632773,aktivt,aktivt,,
Akustik Entreprenader Bo-Ings Aktiebolag,5562879394,aktivt,aktivt,,
Säkerhetsdörrar i Norrland AB,5568951106,aktivt,aktivt,,
Primum Bygg & Entreprenad AB,5590004155,aktivt,aktivt,,
Färgmagasinet i Ö-vik Aktiebolag,5564852720,aktivt,aktivt,,
Jonny Sahlén Bygg i Hemling AB,5568365109,aktivt,aktivt,,
Sundisol Aktiebolag,5568718851,aktivt,aktivt,,
City Byggservice Ö-vik AB,5565679031,aktivt,aktivt,,
NorthCraft Construction AB,5569867897,aktivt,aktivt,,
Svets och Industrimontage i Sundsvall AB,5566074711,aktivt,aktivt,,
Golv Ettan Aktiebolag,5562115740,aktivt,aktivt,,
MD:s Grävtjänst AB,5591875397,aktivt,aktivt,,
Klingsta Hus & Modul AB,5569080103,aktivt,aktivt,,
Infra Action YZ AB,5591475693,aktivt,aktivt,,
Örnsköldsvik Sjöbergs Entreprenad AB,5568856412,aktivt,aktivt,,
Sundsvalls Glas-Service Aktiebolag,5563211316,aktivt,aktivt,,
Aktiebolaget Automat- & Kyltjänst ABAK,5563440089,aktivt,aktivt,,
JAS TAK & FASAD AB,5567467567,aktivt,aktivt,,
Sundsvalls Grävteknik AB,5566204649,aktivt,aktivt,,
Sollefteå Bygg & Renovering AB,5567671655,aktivt,aktivt,,
Sehlins Golv Aktiebolag,5563072106,aktivt,aktivt,,
Elfvéns Schakt AB,5568214927,aktivt,aktivt,,
Rotbygg i Sundsvall Aktiebolag,5564594926,aktivt,aktivt,,
Tecnicon Byggkonsult AB,5568574031,aktivt,aktivt,,
Västernorrlands Bygg AB,5569655623,aktivt,aktivt,,
Tung Maskinteknik i Sundsvall AB,5562196054,aktivt,aktivt,,
Rubing Bygg AB,5569033037,aktivt,aktivt,,
Mats Elektriska AB,5566076294,aktivt,aktivt,,
AB SVENSK VÄRME,5567382873,aktivt,aktivt,,
Westins Maskin AB,5564049111,aktivt,aktivt,,
Aktiebolaget Sollefteå Sprängtjänst,5561548305,aktivt,aktivt,,
CH Maskin Aktiebolag,5563124378,aktivt,aktivt,,
Quality constructions i Sundsvall AB,5590769112,aktivt,aktivt,,
Bergvärme i Sundsvall AB,5567340624,aktivt,aktivt,,
PL Bygg & Fastigheter AB,5567590582,aktivt,aktivt,,
Wiskan Svets & Maskin AB,5591583132,aktivt,aktivt,,
Elias Bygg Aktiebolag,5560658865,aktivt,aktivt,,
H Bengtssons Entreprenad Aktiebolag,5564461647,aktivt,aktivt,,
Larsson & Sjölander Golv Aktiebolag,5564581782,aktivt,aktivt,,
Bygger nu i Sverige AB,5565315735,aktivt,aktivt,,
Norrmalms Bygg i Sundsvall AB,5566479266,aktivt,aktivt,,
Kovlands Maskinentreprenad AB,5568389489,aktivt,aktivt,,
Sollefteå Plåtslageri AB,5567122964,aktivt,aktivt,,
Immobilia Entreprenad AB,5566554712,aktivt,aktivt,,
Nordic Skill Scandinavia AB,5567866735,aktivt,aktivt,,
RGT Bygg i Sundsvall AB,5568145113,aktivt,aktivt,,
Övik Låsteknik AB,5566221288,aktivt,aktivt,,
Kubbebyggaren AB,5566516034,aktivt,aktivt,,
Ottos El & Montage AB,5568343551,aktivt,aktivt,,
Sundsvalls Byggarna AB,5591439095,aktivt,aktivt,,
Johan Lindells Bygg.se i ö-vik AB,5569879777,aktivt,aktivt,,
Timrå Elmontage AB,5566171160,aktivt,aktivt,,
Bylunds VVS AB,5590030457,aktivt,aktivt,,
Ställningsbyggarna i Sundsvall Aktiebolag,5563024081,aktivt,aktivt,,
Nobicore Bygg AB,5591932925,aktivt,aktivt,,
arconi design och projektering Kommanditbolag,9697389535,aktivt,aktivt,,
Forsmo Åkeri AB,5565067765,aktivt,aktivt,,
Byggfirma P. Lööf Aktiebolag,5565173076,aktivt,aktivt,,
LuckyHouse Byggservice och Fönstermontering AB,5590662846,inaktivt,Registrerad,Konkurs inledd,2020-03-11
L Erlandsson Entreprenad (LEEAB) AB,5562826015,aktivt,aktivt,,
HÅLAB Entreprenad AB,5591402325,aktivt,aktivt,,
Nordströms El Sundsvall AB,5569990772,aktivt,aktivt,,
Mästarna Öbacka AB,5562783620,aktivt,aktivt,,
IPOMEA AB,5591812192,inaktivt,Registrerad,Konkurs inledd,2020-08-21
Renmarks Måleri Aktiebolag,5563164838,aktivt,aktivt,,
Norrlandsbyggarna Mark & Byggentreprenad AB,5564596707,aktivt,aktivt,,
Elkompaniet i Sundsvall AB,5566295316,aktivt,aktivt,,
Jämtlands Mobilkranar AB,5569285900,aktivt,aktivt,,
Njurunda Isolering Aktiebolag,5560732249,aktivt,aktivt,,
Olssons Elektriska i Ö-vik Aktiebolag,5564048568,aktivt,aktivt,,
Faradium Bygg Umeå AB,5590994421,aktivt,aktivt,,
H P Maskin AB,5568366792,aktivt,aktivt,,
Sundsvall SIAK Aktiebolag,5563637270,aktivt,aktivt,,
Kramfors Trading AB,5565656492,aktivt,aktivt,,
S B Mark och Byggservice AB,5566889183,aktivt,aktivt,,
Tonny Vestling Mattor & Kakel AB,5568882046,aktivt,aktivt,,
JBM i Själevad AB,5564185477,aktivt,aktivt,,
Industrirör i Liden Aktiebolag,5566556444,aktivt,aktivt,,
Norrlands Industriservice i Junsele AB,5565066916,aktivt,aktivt,,
EL21 Aktiebolag,5567630164,aktivt,aktivt,,
WEAND BYGGNADS Aktiebolag,5564008166,aktivt,aktivt,,
Do It All Scandinavia AB,5566191846,aktivt,aktivt,,
Alviks Traktor Aktiebolag,5562651066,aktivt,aktivt,,
L&G Ljungandalen VVS AB,5563807089,aktivt,aktivt,,
Mittport AB,5566520366,aktivt,aktivt,,
Sunds Entreprenad i Sundsvall Aktiebolag,5563679546,aktivt,aktivt,,
Stefan Hellbergs Måleri AB,5569931644,aktivt,aktivt,,
Stenstans Värme & Sanitet AB,5569171027,aktivt,aktivt,,
Midnet Kabel & Fiberteknik AB,5591174593,aktivt,aktivt,,
Långsele Bygg och Maskin AB,5567683437,aktivt,aktivt,,
Bysses Bergsprängning AB,5567773493,aktivt,aktivt,,
Jacobssons Bygg i Älandsbro AB,5567009948,aktivt,aktivt,,
Fönster och Fasadkonsult i Sundsvall AB,5567510614,aktivt,aktivt,,
Billströms Värme Aktiebolag,5562881176,aktivt,aktivt,,
NECON Nordlöfs El-Control AB,5562889542,aktivt,aktivt,,
Sollefteå Produktion AB,5568667199,aktivt,aktivt,,
Berixon Entreprenad AB,5561945543,aktivt,aktivt,,
R. Granlunds Måleri AB,5591769038,aktivt,aktivt,,
MEAB Melins Entreprenad i Nordingrå Aktiebolag,5565902052,aktivt,aktivt,,
Edebrants & Tägtströms Måleri AB,5562265669,aktivt,aktivt,,
Anders Berglund Golv Aktiebolag,5564197993,aktivt,aktivt,,
BIS Åkeri AB,5569132250,aktivt,aktivt,,
Marcus Berglund AB,5590245618,aktivt,aktivt,,
Kulls Bygg AB,5569126864,aktivt,aktivt,,
Nordriv AB,5567811780,aktivt,aktivt,,
Hammarströms Entreprenad AB,5567101794,aktivt,aktivt,,
Västernorrlands Industrimontage AB,5590637152,aktivt,aktivt,,
Säbrå El i Härnösand AB,5569943094,aktivt,aktivt,,
Rocab Berg Aktiebolag,5568698780,aktivt,aktivt,,
Bröderna Edmo AB,5567283527,aktivt,aktivt,,
Bröderna Lundbergs Gräv Aktiebolag,5563646297,aktivt,aktivt,,
El & Anpassning i Sundsvall AB,5591203087,aktivt,aktivt,,
MS Concept AB,5590112743,inaktivt,Registrerad,Konkurs inledd,2019-11-08
Arac-Elektriska Aktiebolag,5560683152,aktivt,aktivt,,
2B Bygg AB,5590713102,aktivt,aktivt,,
Bergvärme i Sollefteå AB,5566377510,aktivt,aktivt,,
JPL Mark och Anläggning AB,5566067558,aktivt,aktivt,,
Roséns Mätservice AB,5568310402,aktivt,aktivt,,
M D Ventilation AB,5567140255,aktivt,aktivt,,
Niroc Solutions AB,5591412209,aktivt,aktivt,,
Sidensjö Elektriska Aktiebolag,5562276401,aktivt,aktivt,,
H Nilsson Grundentreprenad i Härnösand AB,5569391757,aktivt,aktivt,,
Desint AB,5569279606,aktivt,aktivt,,
Fagerdals Maskinentreprenad Aktiebolag,5563018240,aktivt,aktivt,,
Betonghåltagningar Nordborr AB,5564265154,aktivt,aktivt,,
Freemountain Alvik AB,5566770615,aktivt,aktivt,,
Svelanders Entreprenad AB,5569417958,aktivt,aktivt,,
Stay Cool i Älandsbro AB,5569981425,aktivt,aktivt,,
SVELANDERS VVS AB,5590435045,aktivt,aktivt,,
Aktiebolaget Bröderna Thorins Grävmaskiner,5561510875,aktivt,aktivt,,
consize AB,5569678138,aktivt,aktivt,,
Fiberteam Skandinavien AB,5590919634,aktivt,aktivt,,
Bergs Golv i Långsele Aktiebolag,5560902735,aktivt,aktivt,,
Hans och Sture Nilssons Byggnads Aktiebolag,5561784199,aktivt,aktivt,,
STC GRÄV OCH GRUND I SVERIGE AB,5590829288,aktivt,aktivt,,
A. N Mättjänster AB,5567051304,aktivt,aktivt,,
Rinab Automation; Reglerinstrumentering Norr AB,5562502038,aktivt,aktivt,,
DAMAB AB,5568724560,aktivt,aktivt,,
J. Sjölunds Värme & Sanitet AB,5566636634,aktivt,aktivt,,
Ålunds Måleri & Entreprenad AB,5561310763,aktivt,aktivt,,
Norbergs åkeri och entreprenad AB,5567859045,aktivt,aktivt,,
Hellstrands Golv Aktiebolag,5561162818,aktivt,aktivt,,
Höga Kusten Plåtslageri i Härnösand AB,5563459204,aktivt,aktivt,,
Norrflärke Allservice AB,5567530372,aktivt,aktivt,,
Midälva Plåtslageri AB,5565240024,aktivt,aktivt,,
Flodin Kör Allt AB,5590688460,aktivt,aktivt,,
LBM Rör & Värmeteknik AB,5590081872,aktivt,aktivt,,
Larssons Brunnsborrning Eftr. AB,5568814270,aktivt,aktivt,,
Gisslins Måleri Aktiebolag,5561262352,aktivt,aktivt,,
Härnösands Plåtslageri AB,5591272629,aktivt,aktivt,,
Henrik Widells Golv i Härnösand AB,5566742697,aktivt,aktivt,,
EL i Sundsvall CÅM AB,5567970016,aktivt,aktivt,,
Glaskompaniet i Sundsvall AB,5568039019,aktivt,aktivt,,
Botnia Ställning Aktiebolag,5566262589,aktivt,aktivt,,
RTM Helgum AB,5566572854,aktivt,aktivt,,
Ventilation och Isoleringsteknik Västby AB,5567746812,aktivt,aktivt,,
Hansson Schakt & Entreprenad AB,5568635808,aktivt,aktivt,,
Aktiebolaget Sundåsens Rör,5561181982,aktivt,aktivt,,
Anton Edholm AB,5569345027,aktivt,aktivt,,
Elektrotjänst i Ånge Aktiebolag,5564662012,aktivt,aktivt,,
Sollefteå Glasmästeri Aktiebolag,5563505204,aktivt,aktivt,,
P L Plåt Aktiebolag,5562962588,aktivt,aktivt,,
Själevads El AB,5566806633,aktivt,aktivt,,
Sjöströms Maskinhållning i Ljustorp AB,5568485212,aktivt,aktivt,,
PermoLuft AB,5590066733,aktivt,aktivt,,
GlasPartner Nordic AB,5567049431,aktivt,aktivt,,
